cell_id,DateTime,KWH/hh (per half hour) ,site_id,region
MAC000089,"06:30:00 13,09,07",0.042,H,C
MAC000089,"07:00:00 13,09,07",0.029,H,C
MAC000089,"07:30:00 13,09,07",0.036,H,C
MAC000089,"08:00:00 13,09,07",0.039,H,C
MAC000089,"08:30:00 13,09,07",0.023,H,C
MAC000089,"09:00:00 13,09,07",0.04,H,C
MAC000089,"09:30:00 13,09,07",0.026,H,C
MAC000089,"10:00:00 13,09,07",0.036,H,C
MAC000089,"10:30:00 13,09,07",0.038,H,C
MAC000089,"11:00:00 13,09,07",0.025,H,C
MAC000089,"11:30:00 13,09,07",0.04,H,C
MAC000089,"12:00:00 13,09,07",0.025,H,C
MAC000089,"12:30:00 13,09,07",0.037,H,C
MAC000089,"13:00:00 13,09,07",0.037,H,C
MAC000089,"13:30:00 13,09,07",0.026,H,C
MAC000089,"14:00:00 13,09,07",0.039,H,C
MAC000089,"14:30:00 13,09,07",0.027,H,C
MAC000089,"15:00:00 13,09,07",0.037,H,C
MAC000089,"15:30:00 13,09,07",0.039,H,C
MAC000089,"16:00:00 13,09,07",0.024,H,C
MAC000089,"16:30:00 13,09,07",0.042,H,C
MAC000089,"17:00:00 13,09,07",0.033,H,C
MAC000089,"17:30:00 13,09,07",0.031,H,C
MAC000089,"18:00:00 13,09,07",0.041,H,C
MAC000089,"18:30:00 13,09,07",0.035,H,C
MAC000089,"19:00:00 13,09,07",0.029,H,C
MAC000089,"19:30:00 13,09,07",0.042,H,C
MAC000089,"20:00:00 13,09,07",0.032,H,C
MAC000089,"20:30:00 13,09,07",0.034,H,C
MAC000089,"21:00:00 13,09,07",0.04,H,C
MAC000089,"21:30:00 13,09,07",0.025,H,C
MAC000089,"22:00:00 13,09,07",0.039,H,C
MAC000089,"22:30:00 13,09,07",0.039,H,C
MAC000089,"23:00:00 13,09,07",0.024,H,C
MAC000089,"23:30:00 13,09,07",0.041,H,C
MAC000089,"00:00:00 13,10,07",0.032,H,C
MAC000089,"00:30:00 13,10,07",0.032,H,C
MAC000089,"01:00:00 13,10,07",0.04,H,C
MAC000089,"01:30:00 13,10,07",0.025,H,C
MAC000089,"02:00:00 13,10,07",0.039,H,C
MAC000089,"02:30:00 13,10,07",0.038,H,C
MAC000089,"03:00:00 13,10,07",0.026,H,C
MAC000089,"03:30:00 13,10,07",0.04,H,C
MAC000089,"04:00:00 13,10,07",0.029,H,C
MAC000089,"04:30:00 13,10,07",0.034,H,C
MAC000089,"05:00:00 13,10,07",0.04,H,C
MAC000089,"05:30:00 13,10,07",0.024,H,C
MAC000089,"06:00:00 13,10,07",0.04,H,C
MAC000089,"06:30:00 13,10,07",0.03,H,C
MAC000089,"07:00:00 13,10,07",0.033,H,C
MAC000089,"07:30:00 13,10,07",0.04,H,C
MAC000089,"08:00:00 13,10,07",0.023,H,C
MAC000089,"08:30:00 13,10,07",0.04,H,C
MAC000089,"09:00:00 13,10,07",0.029,H,C
MAC000089,"09:30:00 13,10,07",0.033,H,C
MAC000089,"10:00:00 13,10,07",0.04,H,C
MAC000089,"10:30:00 13,10,07",0.023,H,C
MAC000089,"11:00:00 13,10,07",0.04,H,C
MAC000089,"11:30:00 13,10,07",0.026,H,C
MAC000089,"12:00:00 13,10,07",0.036,H,C
MAC000089,"12:30:00 13,10,07",0.037,H,C
MAC000089,"13:00:00 13,10,07",0.026,H,C
MAC000089,"13:30:00 13,10,07",0.04,H,C
MAC000089,"14:00:00 13,10,07",0.023,H,C
MAC000089,"14:30:00 13,10,07",0.041,H,C
MAC000089,"15:00:00 13,10,07",0.033,H,C
MAC000089,"15:30:00 13,10,07",0.03,H,C
MAC000089,"16:00:00 13,10,07",0.04,H,C
MAC000089,"16:30:00 13,10,07",0.025,H,C
MAC000089,"17:00:00 13,10,07",0.041,H,C
MAC000089,"17:30:00 13,10,07",0.033,H,C
MAC000089,"18:00:00 13,10,07",0.03,H,C
MAC000089,"18:30:00 13,10,07",0.041,H,C
MAC000089,"19:00:00 13,10,07",0.025,H,C
MAC000089,"19:30:00 13,10,07",0.041,H,C
MAC000089,"20:00:00 13,10,07",0.033,H,C
MAC000089,"20:30:00 13,10,07",0.032,H,C
MAC000089,"21:00:00 13,10,07",0.042,H,C
MAC000089,"21:30:00 13,10,07",0.025,H,C
MAC000089,"22:00:00 13,10,07",0.041,H,C
MAC000089,"22:30:00 13,10,07",0.034,H,C
MAC000089,"23:00:00 13,10,07",0.03,H,C
MAC000089,"23:30:00 13,10,07",0.04,H,C
MAC000089,"00:00:00 13,11,07",0.023,H,C
MAC000089,"00:30:00 13,11,07",0.04,H,C
MAC000089,"01:00:00 13,11,07",0.035,H,C
MAC000089,"01:30:00 13,11,07",0.028,H,C
MAC000089,"02:00:00 13,11,07",0.04,H,C
MAC000089,"02:30:00 13,11,07",0.024,H,C
MAC000089,"03:00:00 13,11,07",0.04,H,C
MAC000089,"03:30:00 13,11,07",0.034,H,C
MAC000089,"04:00:00 13,11,07",0.029,H,C
MAC000089,"04:30:00 13,11,07",0.041,H,C
MAC000089,"05:00:00 13,11,07",0.024,H,C
MAC000089,"05:30:00 13,11,07",0.041,H,C
MAC000089,"06:00:00 13,11,07",0.032,H,C
MAC000089,"06:30:00 13,11,07",0.033,H,C
MAC000089,"07:00:00 13,11,07",0.041,H,C
MAC000089,"07:30:00 13,11,07",0.024,H,C
MAC000089,"08:00:00 13,11,07",0.039,H,C
MAC000089,"08:30:00 13,11,07",0.023,H,C
MAC000089,"09:00:00 13,11,07",0.039,H,C
MAC000089,"09:30:00 13,11,07",0.032,H,C
MAC000089,"10:00:00 13,11,07",0.029,H,C
MAC000089,"10:30:00 13,11,07",0.039,H,C
MAC000089,"11:00:00 13,11,07",0.023,H,C
MAC000089,"11:30:00 13,11,07",0.039,H,C
MAC000089,"12:00:00 13,11,07",0.022,H,C
MAC000089,"12:30:00 13,11,07",0.039,H,C
MAC000089,"13:00:00 13,11,07",0.03,H,C
MAC000089,"13:30:00 13,11,07",0.032,H,C
MAC000089,"14:00:00 13,11,07",0.038,H,C
MAC000089,"14:30:00 13,11,07",0.024,H,C
MAC000089,"15:00:00 13,11,07",0.039,H,C
MAC000089,"15:30:00 13,11,07",0.023,H,C
MAC000089,"16:00:00 13,11,07",0.039,H,C
MAC000089,"16:30:00 13,11,07",0.031,H,C
MAC000089,"17:00:00 13,11,07",0.033,H,C
MAC000089,"17:30:00 13,11,07",0.04,H,C
MAC000089,"18:00:00 13,11,07",0.023,H,C
MAC000089,"18:30:00 13,11,07",0.042,H,C
MAC000089,"19:00:00 13,11,07",0.033,H,C
MAC000089,"19:30:00 13,11,07",0.029,H,C
MAC000089,"20:00:00 13,11,07",0.04,H,C
MAC000089,"20:30:00 13,11,07",0.024,H,C
MAC000089,"21:00:00 13,11,07",0.039,H,C
MAC000089,"21:30:00 13,11,07",0.037,H,C
MAC000089,"22:00:00 13,11,07",0.026,H,C
MAC000089,"22:30:00 13,11,07",0.039,H,C
MAC000089,"23:00:00 13,11,07",0.026,H,C
MAC000089,"23:30:00 13,11,07",0.037,H,C
MAC000089,"00:00:00 13,12,07",0.037,H,C
MAC000089,"00:30:00 13,12,07",0.026,H,C
MAC000089,"01:00:00 13,12,07",0.04,H,C
MAC000089,"01:30:00 13,12,07",0.023,H,C
MAC000089,"02:00:00 13,12,07",0.039,H,C
MAC000089,"02:30:00 13,12,07",0.035,H,C
MAC000089,"03:00:00 13,12,07",0.028,H,C
MAC000089,"03:30:00 13,12,07",0.04,H,C
MAC000089,"04:00:00 13,12,07",0.023,H,C
MAC000089,"04:30:00 13,12,07",0.039,H,C
MAC000089,"05:00:00 13,12,07",0.144,H,C
MAC000089,"05:30:00 13,12,07",0.039,H,C
MAC000089,"06:00:00 13,12,07",0.049,H,C
MAC000089,"06:30:00 13,12,07",0.027,H,C
MAC000089,"07:00:00 13,12,07",0.072,H,C
MAC000089,"07:30:00 13,12,07",0.025,H,C
MAC000089,"08:00:00 13,12,07",0.04,H,C
MAC000089,"08:30:00 13,12,07",0.025,H,C
MAC000089,"09:00:00 13,12,07",0.04,H,C
MAC000089,"09:30:00 13,12,07",0.04,H,C
MAC000089,"10:00:00 13,12,07",0.024,H,C
MAC000089,"10:30:00 13,12,07",0.04,H,C
MAC000089,"11:00:00 13,12,07",0.025,H,C
MAC000089,"11:30:00 13,12,07",0.039,H,C
MAC000089,"12:00:00 13,12,07",0.031,H,C
MAC000089,"12:30:00 13,12,07",0.034,H,C
MAC000089,"13:00:00 13,12,07",0.035,H,C
MAC000089,"13:30:00 13,12,07",0.031,H,C
MAC000089,"14:00:00 13,12,07",0.04,H,C
MAC000089,"14:30:00 13,12,07",0.237,H,C
MAC000089,"15:00:00 13,12,07",0.132,H,C
MAC000089,"15:30:00 13,12,07",0.056,H,C
MAC000089,"16:00:00 13,12,07",0.031,H,C
MAC000089,"16:30:00 13,12,07",0.043,H,C
MAC000089,"17:00:00 13,12,07",0.027,H,C
MAC000089,"17:30:00 13,12,07",0.038,H,C
MAC000089,"18:00:00 13,12,07",0.039,H,C
MAC000089,"18:30:00 13,12,07",0.024,H,C
MAC000089,"19:00:00 13,12,07",0.04,H,C
MAC000089,"19:30:00 13,12,07",0.039,H,C
MAC000089,"20:00:00 13,12,07",0.027,H,C
MAC000089,"20:30:00 13,12,07",0.039,H,C
MAC000089,"21:00:00 13,12,07",0.029,H,C
MAC000089,"21:30:00 13,12,07",0.033,H,C
MAC000089,"22:00:00 13,12,07",0.039,H,C
MAC000089,"22:30:00 13,12,07",0.023,H,C
MAC000089,"23:00:00 13,12,07",0.04,H,C
MAC000089,"23:30:00 13,12,07",0.032,H,C
MAC000089,"00:00:00 13,13,07",0.03,H,C
MAC000089,"00:30:00 13,13,07",0.039,H,C
MAC000089,"01:00:00 13,13,07",0.023,H,C
MAC000089,"01:30:00 13,13,07",0.04,H,C
MAC000089,"02:00:00 13,13,07",0.032,H,C
MAC000089,"02:30:00 13,13,07",0.031,H,C
MAC000089,"03:00:00 13,13,07",0.039,H,C
MAC000089,"03:30:00 13,13,07",0.023,H,C
MAC000089,"04:00:00 13,13,07",0.039,H,C
MAC000089,"04:30:00 13,13,07",0.027,H,C
MAC000089,"05:00:00 13,13,07",0.036,H,C
MAC000089,"05:30:00 13,13,07",0.036,H,C
MAC000089,"06:00:00 13,13,07",0.026,H,C
MAC000089,"06:30:00 13,13,07",0.039,H,C
MAC000089,"07:00:00 13,13,07",0.023,H,C
MAC000089,"07:30:00 13,13,07",0.039,H,C
MAC000089,"08:00:00 13,13,07",0.028,H,C
MAC000089,"08:30:00 13,13,07",0.034,H,C
MAC000089,"09:00:00 13,13,07",0.036,H,C
MAC000089,"09:30:00 13,13,07",0.026,H,C
MAC000089,"10:00:00 13,13,07",0.039,H,C
MAC000089,"10:30:00 13,13,07",0.023,H,C
MAC000089,"11:00:00 13,13,07",0.039,H,C
MAC000089,"11:30:00 13,13,07",0.026,H,C
MAC000089,"12:00:00 13,13,07",0.036,H,C
MAC000089,"12:30:00 13,13,07",0.035,H,C
MAC000089,"13:00:00 13,13,07",0.027,H,C
MAC000089,"13:30:00 13,13,07",0.04,H,C
MAC000089,"14:00:00 13,13,07",0.023,H,C
MAC000089,"14:30:00 13,13,07",0.04,H,C
MAC000089,"15:00:00 13,13,07",0.028,H,C
MAC000089,"15:30:00 13,13,07",0.035,H,C
MAC000089,"16:00:00 13,13,07",0.038,H,C
MAC000089,"16:30:00 13,13,07",0.025,H,C
MAC000089,"17:00:00 13,13,07",0.04,H,C
MAC000089,"17:30:00 13,13,07",0.024,H,C
MAC000089,"18:00:00 13,13,07",0.04,H,C
MAC000089,"18:30:00 13,13,07",0.035,H,C
MAC000089,"19:00:00 13,13,07",0.028,H,C
MAC000089,"19:30:00 13,13,07",0.041,H,C
MAC000089,"20:00:00 13,13,07",0.023,H,C
MAC000089,"20:30:00 13,13,07",0.041,H,C
MAC000089,"21:00:00 13,13,07",0.035,H,C
MAC000089,"21:30:00 13,13,07",0.028,H,C
MAC000089,"22:00:00 13,13,07",0.041,H,C
MAC000089,"22:30:00 13,13,07",0.024,H,C
MAC000089,"23:00:00 13,13,07",0.04,H,C
MAC000089,"23:30:00 13,13,07",0.037,H,C
MAC000089,"00:00:00 13,14,07",0.027,H,C
MAC000089,"00:30:00 13,14,07",0.041,H,C
MAC000089,"01:00:00 13,14,07",0.027,H,C
MAC000089,"01:30:00 13,14,07",0.037,H,C
MAC000089,"02:00:00 13,14,07",0.04,H,C
MAC000089,"02:30:00 13,14,07",0.025,H,C
MAC000089,"03:00:00 13,14,07",0.04,H,C
MAC000089,"03:30:00 13,14,07",0.03,H,C
MAC000089,"04:00:00 13,14,07",0.034,H,C
MAC000089,"04:30:00 13,14,07",0.041,H,C
MAC000089,"05:00:00 13,14,07",0.023,H,C
MAC000089,"05:30:00 13,14,07",0.04,H,C
MAC000089,"06:00:00 13,14,07",0.035,H,C
MAC000089,"06:30:00 13,14,07",0.029,H,C
MAC000089,"07:00:00 13,14,07",0.04,H,C
MAC000089,"07:30:00 13,14,07",0.025,H,C
MAC000089,"08:00:00 13,14,07",0.038,H,C
MAC000089,"08:30:00 13,14,07",0.039,H,C
MAC000089,"09:00:00 13,14,07",0.028,H,C
MAC000089,"09:30:00 13,14,07",0.041,H,C
MAC000089,"10:00:00 13,14,07",0.029,H,C
MAC000089,"10:30:00 13,14,07",0.035,H,C
MAC000089,"11:00:00 13,14,07",0.04,H,C
MAC000089,"11:30:00 13,14,07",0.036,H,C
MAC000089,"12:00:00 13,14,07",0.038,H,C
MAC000089,"12:30:00 13,14,07",0.044,H,C
MAC000089,"13:00:00 13,14,07",0.044,H,C
MAC000089,"13:30:00 13,14,07",0.031,H,C
MAC000089,"14:00:00 13,14,07",0.042,H,C
MAC000089,"14:30:00 13,14,07",0.042,H,C
MAC000089,"15:00:00 13,14,07",0.044,H,C
MAC000089,"15:30:00 13,14,07",0.036,H,C
MAC000089,"16:00:00 13,14,07",0.029,H,C
MAC000089,"16:30:00 13,14,07",0.153,H,C
MAC000089,"17:00:00 13,14,07",0.063,H,C
MAC000089,"17:30:00 13,14,07",0.036,H,C
MAC000089,"18:00:00 13,14,07",0.029,H,C
MAC000089,"18:30:00 13,14,07",0.041,H,C
MAC000089,"19:00:00 13,14,07",0.042,H,C
MAC000089,"19:30:00 13,14,07",0.026,H,C
MAC000089,"20:00:00 13,14,07",0.038,H,C
MAC000089,"20:30:00 13,14,07",0.042,H,C
MAC000089,"21:00:00 13,14,07",0.028,H,C
MAC000089,"21:30:00 13,14,07",0.036,H,C
MAC000089,"22:00:00 13,14,07",0.042,H,C
MAC000089,"22:30:00 13,14,07",0.028,H,C
MAC000089,"23:00:00 13,14,07",0.036,H,C
MAC000089,"23:30:00 13,14,07",0.042,H,C
MAC000089,"00:00:00 13,15,07",0.027,H,C
MAC000089,"00:30:00 13,15,07",0.037,H,C
MAC000089,"01:00:00 13,15,07",0.042,H,C
MAC000089,"01:30:00 13,15,07",0.024,H,C
MAC000089,"02:00:00 13,15,07",0.04,H,C
MAC000089,"02:30:00 13,15,07",0.041,H,C
MAC000089,"03:00:00 13,15,07",0.024,H,C
MAC000089,"03:30:00 13,15,07",0.042,H,C
MAC000089,"04:00:00 13,15,07",0.035,H,C
MAC000089,"04:30:00 13,15,07",0.029,H,C
MAC000089,"05:00:00 13,15,07",0.041,H,C
MAC000089,"05:30:00 13,15,07",0.03,H,C
MAC000089,"06:00:00 13,15,07",0.034,H,C
MAC000089,"06:30:00 13,15,07",0.041,H,C
MAC000089,"07:00:00 13,15,07",0.023,H,C
MAC000089,"07:30:00 13,15,07",0.041,H,C
MAC000089,"08:00:00 13,15,07",0.037,H,C
MAC000089,"08:30:00 13,15,07",0.027,H,C
MAC000089,"09:00:00 13,15,07",0.041,H,C
MAC000089,"09:30:00 13,15,07",0.032,H,C
MAC000089,"10:00:00 13,15,07",0.031,H,C
MAC000089,"10:30:00 13,15,07",0.041,H,C
MAC000089,"11:00:00 13,15,07",0.027,H,C
MAC000089,"11:30:00 13,15,07",0.036,H,C
MAC000089,"12:00:00 13,15,07",0.041,H,C
MAC000089,"12:30:00 13,15,07",0.023,H,C
MAC000089,"13:00:00 13,15,07",0.04,H,C
MAC000089,"13:30:00 13,15,07",0.038,H,C
MAC000089,"14:00:00 13,15,07",0.026,H,C
MAC000089,"14:30:00 13,15,07",0.041,H,C
MAC000089,"15:00:00 13,15,07",0.034,H,C
MAC000089,"15:30:00 13,15,07",0.03,H,C
MAC000089,"16:00:00 13,15,07",0.041,H,C
MAC000089,"16:30:00 13,15,07",0.034,H,C
MAC000089,"17:00:00 13,15,07",0.032,H,C
MAC000089,"17:30:00 13,15,07",0.042,H,C
MAC000089,"18:00:00 13,15,07",0.031,H,C
MAC000089,"18:30:00 13,15,07",0.034,H,C
MAC000089,"19:00:00 13,15,07",0.044,H,C
MAC000089,"19:30:00 13,15,07",0.03,H,C
MAC000089,"20:00:00 13,15,07",0.037,H,C
MAC000089,"20:30:00 13,15,07",0.042,H,C
MAC000089,"21:00:00 13,15,07",0.029,H,C
MAC000089,"21:30:00 13,15,07",0.036,H,C
MAC000089,"22:00:00 13,15,07",0.042,H,C
MAC000089,"22:30:00 13,15,07",0.027,H,C
MAC000089,"23:00:00 13,15,07",0.038,H,C
MAC000089,"23:30:00 13,15,07",0.042,H,C
MAC000089,"00:00:00 13,16,07",0.026,H,C
MAC000089,"00:30:00 13,16,07",0.039,H,C
MAC000089,"01:00:00 13,16,07",0.042,H,C
MAC000089,"01:30:00 13,16,07",0.024,H,C
MAC000089,"02:00:00 13,16,07",0.04,H,C
MAC000089,"02:30:00 13,16,07",0.042,H,C
MAC000089,"03:00:00 13,16,07",0.024,H,C
MAC000089,"03:30:00 13,16,07",0.041,H,C
MAC000089,"04:00:00 13,16,07",0.038,H,C
MAC000089,"04:30:00 13,16,07",0.027,H,C
MAC000089,"05:00:00 13,16,07",0.041,H,C
MAC000089,"05:30:00 13,16,07",0.035,H,C
MAC000089,"06:00:00 13,16,07",0.029,H,C
MAC000089,"06:30:00 13,16,07",0.041,H,C
MAC000089,"07:00:00 13,16,07",0.033,H,C
MAC000089,"07:30:00 13,16,07",0.031,H,C
MAC000089,"08:00:00 13,16,07",0.041,H,C
MAC000089,"08:30:00 13,16,07",0.028,H,C
MAC000089,"09:00:00 13,16,07",0.036,H,C
MAC000089,"09:30:00 13,16,07",0.041,H,C
MAC000089,"10:00:00 13,16,07",0.023,H,C
MAC000089,"10:30:00 13,16,07",0.041,H,C
MAC000089,"11:00:00 13,16,07",0.037,H,C
MAC000089,"11:30:00 13,16,07",0.026,H,C
MAC000089,"12:00:00 13,16,07",0.041,H,C
MAC000089,"12:30:00 13,16,07",0.032,H,C
MAC000089,"13:00:00 13,16,07",0.032,H,C
MAC000089,"13:30:00 13,16,07",0.041,H,C
MAC000089,"14:00:00 13,16,07",0.027,H,C
MAC000089,"14:30:00 13,16,07",0.037,H,C
MAC000089,"15:00:00 13,16,07",0.042,H,C
MAC000089,"15:30:00 13,16,07",0.023,H,C
MAC000089,"16:00:00 13,16,07",0.041,H,C
MAC000089,"16:30:00 13,16,07",0.041,H,C
MAC000089,"17:00:00 13,16,07",0.026,H,C
MAC000089,"17:30:00 13,16,07",0.058,H,C
MAC000089,"18:00:00 13,16,07",0.056,H,C
MAC000089,"18:30:00 13,16,07",0.085,H,C
MAC000089,"19:00:00 13,16,07",0.108,H,C
MAC000089,"19:30:00 13,16,07",0.126,H,C
MAC000089,"20:00:00 13,16,07",0.126,H,C
MAC000089,"20:30:00 13,16,07",0.337,H,C
MAC000089,"21:00:00 13,16,07",0.541,H,C
MAC000089,"21:30:00 13,16,07",0.134,H,C
MAC000089,"22:00:00 13,16,07",0.117,H,C
MAC000089,"22:30:00 13,16,07",0.037,H,C
MAC000089,"23:00:00 13,16,07",0.067,H,C
MAC000089,"23:30:00 13,16,07",0.069,H,C
MAC000089,"00:00:00 13,17,07",0.043,H,C
MAC000089,"00:30:00 13,17,07",0.057,H,C
MAC000089,"01:00:00 13,17,07",0.066,H,C
MAC000089,"01:30:00 13,17,07",0.042,H,C
MAC000089,"02:00:00 13,17,07",0.058,H,C
MAC000089,"02:30:00 13,17,07",0.062,H,C
MAC000089,"03:00:00 13,17,07",0.036,H,C
MAC000089,"03:30:00 13,17,07",0.07,H,C
MAC000089,"04:00:00 13,17,07",0.045,H,C
MAC000089,"04:30:00 13,17,07",0.078,H,C
MAC000089,"05:00:00 13,17,07",0.067,H,C
MAC000089,"05:30:00 13,17,07",0.137,H,C
MAC000089,"06:00:00 13,17,07",0.103,H,C
MAC000089,"06:30:00 13,17,07",0.042,H,C
MAC000089,"07:00:00 13,17,07",0.043,H,C
MAC000089,"07:30:00 13,17,07",0.222,H,C
MAC000089,"08:00:00 13,17,07",0.089,H,C
MAC000089,"08:30:00 13,17,07",0.082,H,C
MAC000089,"09:00:00 13,17,07",0.036,H,C
MAC000089,"09:30:00 13,17,07",0.046,H,C
MAC000089,"10:00:00 13,17,07",0.048,H,C
MAC000089,"10:30:00 13,17,07",0.031,H,C
MAC000089,"11:00:00 13,17,07",0.06,H,C
MAC000089,"11:30:00 13,17,07",0.029,H,C
MAC000089,"12:00:00 13,17,07",0.05,H,C
MAC000089,"12:30:00 13,17,07",0.045,H,C
MAC000089,"13:00:00 13,17,07",0.032,H,C
MAC000089,"13:30:00 13,17,07",0.058,H,C
MAC000089,"14:00:00 13,17,07",0.034,H,C
MAC000089,"14:30:00 13,17,07",0.043,H,C
MAC000089,"15:00:00 13,17,07",0.055,H,C
MAC000089,"15:30:00 13,17,07",0.026,H,C
MAC000089,"16:00:00 13,17,07",0.056,H,C
MAC000089,"16:30:00 13,17,07",0.047,H,C
MAC000089,"17:00:00 13,17,07",0.031,H,C
MAC000089,"17:30:00 13,17,07",0.059,H,C
MAC000089,"18:00:00 13,17,07",0.04,H,C
MAC000089,"18:30:00 13,17,07",0.035,H,C
MAC000089,"19:00:00 13,17,07",0.06,H,C
MAC000089,"19:30:00 13,17,07",0.039,H,C
MAC000089,"20:00:00 13,17,07",0.037,H,C
MAC000089,"20:30:00 13,17,07",0.061,H,C
MAC000089,"21:00:00 13,17,07",0.117,H,C
MAC000089,"21:30:00 13,17,07",0.257,H,C
MAC000089,"22:00:00 13,17,07",0.225,H,C
MAC000089,"22:30:00 13,17,07",0.066,H,C
MAC000089,"23:00:00 13,17,07",0.068,H,C
MAC000089,"23:30:00 13,17,07",0.065,H,C
MAC000089,"00:00:00 13,18,07",0.067,H,C
MAC000089,"00:30:00 13,18,07",0.065,H,C
MAC000089,"01:00:00 13,18,07",0.068,H,C
MAC000089,"01:30:00 13,18,07",0.063,H,C
MAC000089,"02:00:00 13,18,07",0.066,H,C
MAC000089,"02:30:00 13,18,07",0.063,H,C
MAC000089,"03:00:00 13,18,07",0.065,H,C
MAC000089,"03:30:00 13,18,07",0.063,H,C
MAC000089,"04:00:00 13,18,07",0.065,H,C
MAC000089,"04:30:00 13,18,07",0.064,H,C
MAC000089,"05:00:00 13,18,07",0.067,H,C
MAC000089,"05:30:00 13,18,07",0.11,H,C
MAC000089,"06:00:00 13,18,07",0.193,H,C
MAC000089,"06:30:00 13,18,07",0.087,H,C
MAC000089,"07:00:00 13,18,07",0.146,H,C
MAC000089,"07:30:00 13,18,07",0.522,H,C
MAC000089,"08:00:00 13,18,07",0.426,H,C
MAC000089,"08:30:00 13,18,07",0.249,H,C
MAC000089,"09:00:00 13,18,07",0.068,H,C
MAC000089,"09:30:00 13,18,07",0.08,H,C
MAC000089,"10:00:00 13,18,07",0.08,H,C
MAC000089,"10:30:00 13,18,07",0.064,H,C
MAC000089,"11:00:00 13,18,07",0.037,H,C
MAC000089,"11:30:00 13,18,07",0.054,H,C
MAC000089,"12:00:00 13,18,07",0.062,H,C
MAC000089,"12:30:00 13,18,07",0.065,H,C
MAC000089,"13:00:00 13,18,07",0.062,H,C
MAC000089,"13:30:00 13,18,07",0.065,H,C
MAC000089,"14:00:00 13,18,07",0.062,H,C
MAC000089,"14:30:00 13,18,07",0.064,H,C
MAC000089,"15:00:00 13,18,07",0.061,H,C
MAC000089,"15:30:00 13,18,07",0.065,H,C
MAC000089,"16:00:00 13,18,07",0.062,H,C
MAC000089,"16:30:00 13,18,07",0.066,H,C
MAC000089,"17:00:00 13,18,07",0.062,H,C
MAC000089,"17:30:00 13,18,07",0.064,H,C
MAC000089,"18:00:00 13,18,07",0.061,H,C
MAC000089,"18:30:00 13,18,07",0.065,H,C
MAC000089,"19:00:00 13,18,07",0.061,H,C
MAC000089,"19:30:00 13,18,07",0.065,H,C
MAC000089,"20:00:00 13,18,07",0.061,H,C
MAC000089,"20:30:00 13,18,07",0.065,H,C
MAC000089,"21:00:00 13,18,07",0.061,H,C
MAC000089,"21:30:00 13,18,07",0.13,H,C
MAC000089,"22:00:00 13,18,07",0.26,H,C
MAC000089,"22:30:00 13,18,07",0.186,H,C
MAC000089,"23:00:00 13,18,07",0.036,H,C
MAC000089,"23:30:00 13,18,07",0.046,H,C
MAC000089,"00:00:00 13,19,07",0.066,H,C
MAC000089,"00:30:00 13,19,07",0.068,H,C
MAC000089,"01:00:00 13,19,07",0.064,H,C
MAC000089,"01:30:00 13,19,07",0.067,H,C
MAC000089,"02:00:00 13,19,07",0.062,H,C
MAC000089,"02:30:00 13,19,07",0.042,H,C
MAC000089,"03:00:00 13,19,07",0.034,H,C
MAC000089,"03:30:00 13,19,07",0.047,H,C
MAC000089,"04:00:00 13,19,07",0.064,H,C
MAC000089,"04:30:00 13,19,07",0.067,H,C
MAC000089,"05:00:00 13,19,07",0.062,H,C
MAC000089,"05:30:00 13,19,07",0.066,H,C
MAC000089,"06:00:00 13,19,07",0.171,H,C
MAC000089,"06:30:00 13,19,07",0.116,H,C
MAC000089,"07:00:00 13,19,07",0.08,H,C
MAC000089,"07:30:00 13,19,07",0.193,H,C
MAC000089,"08:00:00 13,19,07",0.129,H,C
MAC000089,"08:30:00 13,19,07",0.213,H,C
MAC000089,"09:00:00 13,19,07",0.56,H,C
MAC000089,"09:30:00 13,19,07",0.442,H,C
MAC000089,"10:00:00 13,19,07",0.136,H,C
MAC000089,"10:30:00 13,19,07",0.121,H,C
MAC000089,"11:00:00 13,19,07",0.062,H,C
MAC000089,"11:30:00 13,19,07",0.05,H,C
MAC000089,"12:00:00 13,19,07",0.032,H,C
MAC000089,"12:30:00 13,19,07",0.028,H,C
MAC000089,"13:00:00 13,19,07",0.057,H,C
MAC000089,"13:30:00 13,19,07",0.058,H,C
MAC000089,"14:00:00 13,19,07",0.059,H,C
MAC000089,"14:30:00 13,19,07",0.061,H,C
MAC000089,"15:00:00 13,19,07",0.057,H,C
MAC000089,"15:30:00 13,19,07",0.059,H,C
MAC000089,"16:00:00 13,19,07",0.057,H,C
MAC000089,"16:30:00 13,19,07",0.06,H,C
MAC000089,"17:00:00 13,19,07",0.056,H,C
MAC000089,"17:30:00 13,19,07",0.059,H,C
MAC000089,"18:00:00 13,19,07",0.055,H,C
MAC000089,"18:30:00 13,19,07",0.059,H,C
MAC000089,"19:00:00 13,19,07",0.057,H,C
MAC000089,"19:30:00 13,19,07",0.06,H,C
MAC000089,"20:00:00 13,19,07",0.057,H,C
MAC000089,"20:30:00 13,19,07",0.206,H,C
MAC000089,"21:00:00 13,19,07",0.25,H,C
MAC000089,"21:30:00 13,19,07",0.106,H,C
MAC000089,"22:00:00 13,19,07",0.035,H,C
MAC000089,"22:30:00 13,19,07",0.06,H,C
MAC000089,"23:00:00 13,19,07",0.065,H,C
MAC000089,"23:30:00 13,19,07",0.068,H,C
MAC000089,"00:00:00 13,20,07",0.064,H,C
MAC000089,"00:30:00 13,20,07",0.067,H,C
