cell_id,DateTime,KWH/hh (per half hour) ,site_id,region
MAC000055,"00:30:00 13,18,06",0.122,K,B
MAC000055,"01:00:00 13,18,06",0.155,K,B
MAC000055,"01:30:00 13,18,06",0.15,K,B
MAC000055,"02:00:00 13,18,06",0.139,K,B
MAC000055,"02:30:00 13,18,06",0.143,K,B
MAC000055,"03:00:00 13,18,06",0.153,K,B
MAC000055,"03:30:00 13,18,06",0.155,K,B
MAC000055,"04:00:00 13,18,06",0.138,K,B
MAC000055,"04:30:00 13,18,06",0.247,K,B
MAC000055,"05:00:00 13,18,06",0.257,K,B
MAC000055,"05:30:00 13,18,06",0.312,K,B
MAC000055,"06:00:00 13,18,06",0.108,K,B
MAC000055,"06:30:00 13,18,06",0.184,K,B
MAC000055,"07:00:00 13,18,06",0.126,K,B
MAC000055,"07:30:00 13,18,06",0.117,K,B
MAC000055,"08:00:00 13,18,06",0.199,K,B
MAC000055,"08:30:00 13,18,06",0.123,K,B
MAC000055,"09:00:00 13,18,06",0.141,K,B
MAC000055,"09:30:00 13,18,06",0.157,K,B
MAC000055,"10:00:00 13,18,06",0.124,K,B
MAC000055,"10:30:00 13,18,06",0.155,K,B
MAC000055,"11:00:00 13,18,06",0.162,K,B
MAC000055,"11:30:00 13,18,06",0.144,K,B
MAC000055,"12:00:00 13,18,06",0.168,K,B
MAC000055,"12:30:00 13,18,06",0.206,K,B
MAC000055,"13:00:00 13,18,06",0.345,K,B
MAC000055,"13:30:00 13,18,06",0.223,K,B
MAC000055,"14:00:00 13,18,06",0.203,K,B
MAC000055,"14:30:00 13,18,06",0.314,K,B
MAC000055,"15:00:00 13,18,06",0.188,K,B
MAC000055,"15:30:00 13,18,06",0.26,K,B
MAC000055,"16:00:00 13,18,06",0.207,K,B
MAC000055,"16:30:00 13,18,06",0.19,K,B
MAC000055,"17:00:00 13,18,06",0.313,K,B
MAC000055,"17:30:00 13,18,06",0.333,K,B
MAC000055,"18:00:00 13,18,06",0.265,K,B
MAC000055,"18:30:00 13,18,06",0.267,K,B
MAC000055,"19:00:00 13,18,06",0.211,K,B
MAC000055,"19:30:00 13,18,06",0.274,K,B
MAC000055,"20:00:00 13,18,06",0.284,K,B
MAC000055,"20:30:00 13,18,06",0.255,K,B
MAC000055,"21:00:00 13,18,06",0.523,K,B
MAC000055,"21:30:00 13,18,06",0.407,K,B
MAC000055,"22:00:00 13,18,06",0.173,K,B
MAC000055,"22:30:00 13,18,06",0.12,K,B
MAC000055,"23:00:00 13,18,06",0.155,K,B
MAC000055,"23:30:00 13,18,06",0.173,K,B
MAC000055,"00:00:00 13,19,06",0.119,K,B
MAC000055,"00:30:00 13,19,06",0.181,K,B
MAC000055,"01:00:00 13,19,06",0.131,K,B
MAC000055,"01:30:00 13,19,06",0.144,K,B
MAC000055,"02:00:00 13,19,06",0.193,K,B
MAC000055,"02:30:00 13,19,06",0.146,K,B
MAC000055,"03:00:00 13,19,06",0.129,K,B
MAC000055,"03:30:00 13,19,06",0.171,K,B
MAC000055,"04:00:00 13,19,06",0.158,K,B
MAC000055,"04:30:00 13,19,06",0.156,K,B
MAC000055,"05:00:00 13,19,06",0.103,K,B
MAC000055,"05:30:00 13,19,06",0.186,K,B
MAC000055,"06:00:00 13,19,06",0.16,K,B
MAC000055,"06:30:00 13,19,06",0.109,K,B
MAC000055,"07:00:00 13,19,06",0.188,K,B
MAC000055,"07:30:00 13,19,06",0.27,K,B
MAC000055,"08:00:00 13,19,06",0.531,K,B
MAC000055,"08:30:00 13,19,06",0.606,K,B
MAC000055,"09:00:00 13,19,06",0.17,K,B
MAC000055,"09:30:00 13,19,06",0.453,K,B
MAC000055,"10:00:00 13,19,06",0.719,K,B
MAC000055,"10:30:00 13,19,06",0.267,K,B
MAC000055,"11:00:00 13,19,06",0.275,K,B
MAC000055,"11:30:00 13,19,06",0.205,K,B
MAC000055,"12:00:00 13,19,06",0.234,K,B
MAC000055,"12:30:00 13,19,06",0.228,K,B
MAC000055,"13:00:00 13,19,06",0.315,K,B
MAC000055,"13:30:00 13,19,06",0.237,K,B
MAC000055,"14:00:00 13,19,06",0.289,K,B
MAC000055,"14:30:00 13,19,06",0.259,K,B
MAC000055,"15:00:00 13,19,06",0.251,K,B
MAC000055,"15:30:00 13,19,06",0.179,K,B
MAC000055,"16:00:00 13,19,06",0.338,K,B
MAC000055,"16:30:00 13,19,06",0.278,K,B
MAC000055,"17:00:00 13,19,06",0.301,K,B
MAC000055,"17:30:00 13,19,06",0.416,K,B
MAC000055,"18:00:00 13,19,06",0.301,K,B
MAC000055,"18:30:00 13,19,06",0.363,K,B
MAC000055,"19:00:00 13,19,06",0.26,K,B
MAC000055,"19:30:00 13,19,06",0.339,K,B
MAC000055,"20:00:00 13,19,06",0.279,K,B
MAC000055,"20:30:00 13,19,06",0.364,K,B
MAC000055,"21:00:00 13,19,06",0.41,K,B
MAC000055,"21:30:00 13,19,06",0.415,K,B
MAC000055,"22:00:00 13,19,06",0.33,K,B
MAC000055,"22:30:00 13,19,06",0.133,K,B
MAC000055,"23:00:00 13,19,06",0.182,K,B
MAC000055,"23:30:00 13,19,06",0.154,K,B
MAC000055,"00:00:00 13,20,06",0.166,K,B
MAC000055,"00:30:00 13,20,06",0.127,K,B
MAC000055,"01:00:00 13,20,06",0.321,K,B
MAC000055,"01:30:00 13,20,06",0.248,K,B
MAC000055,"02:00:00 13,20,06",0.127,K,B
MAC000055,"02:30:00 13,20,06",0.13,K,B
MAC000055,"03:00:00 13,20,06",0.202,K,B
MAC000055,"03:30:00 13,20,06",0.125,K,B
MAC000055,"04:00:00 13,20,06",0.171,K,B
MAC000055,"04:30:00 13,20,06",0.137,K,B
MAC000055,"05:00:00 13,20,06",0.155,K,B
MAC000055,"05:30:00 13,20,06",0.162,K,B
MAC000055,"06:00:00 13,20,06",0.166,K,B
MAC000055,"06:30:00 13,20,06",0.134,K,B
MAC000055,"07:00:00 13,20,06",0.122,K,B
MAC000055,"07:30:00 13,20,06",0.332,K,B
MAC000055,"08:00:00 13,20,06",0.309,K,B
MAC000055,"08:30:00 13,20,06",0.137,K,B
MAC000055,"09:00:00 13,20,06",0.199,K,B
MAC000055,"09:30:00 13,20,06",0.364,K,B
MAC000055,"10:00:00 13,20,06",0.326,K,B
MAC000055,"10:30:00 13,20,06",0.466,K,B
MAC000055,"11:00:00 13,20,06",0.516,K,B
MAC000055,"11:30:00 13,20,06",0.319,K,B
MAC000055,"12:00:00 13,20,06",0.385,K,B
MAC000055,"12:30:00 13,20,06",0.309,K,B
MAC000055,"13:00:00 13,20,06",0.262,K,B
MAC000055,"13:30:00 13,20,06",0.206,K,B
MAC000055,"14:00:00 13,20,06",0.26,K,B
MAC000055,"14:30:00 13,20,06",0.333,K,B
MAC000055,"15:00:00 13,20,06",0.276,K,B
MAC000055,"15:30:00 13,20,06",0.22,K,B
MAC000055,"16:00:00 13,20,06",0.233,K,B
MAC000055,"16:30:00 13,20,06",0.266,K,B
MAC000055,"17:00:00 13,20,06",0.256,K,B
MAC000055,"17:30:00 13,20,06",0.297,K,B
MAC000055,"18:00:00 13,20,06",0.299,K,B
MAC000055,"18:30:00 13,20,06",0.249,K,B
MAC000055,"19:00:00 13,20,06",0.309,K,B
MAC000055,"19:30:00 13,20,06",0.261,K,B
MAC000055,"20:00:00 13,20,06",0.218,K,B
MAC000055,"20:30:00 13,20,06",0.218,K,B
MAC000055,"21:00:00 13,20,06",0.221,K,B
MAC000055,"21:30:00 13,20,06",0.197,K,B
MAC000055,"22:00:00 13,20,06",0.235,K,B
MAC000055,"22:30:00 13,20,06",0.193,K,B
MAC000055,"23:00:00 13,20,06",0.256,K,B
MAC000055,"23:30:00 13,20,06",0.226,K,B
MAC000055,"00:00:00 13,21,06",0.114,K,B
MAC000055,"00:30:00 13,21,06",0.205,K,B
MAC000055,"01:00:00 13,21,06",0.166,K,B
MAC000055,"01:30:00 13,21,06",0.111,K,B
MAC000055,"02:00:00 13,21,06",0.166,K,B
MAC000055,"02:30:00 13,21,06",0.164,K,B
MAC000055,"03:00:00 13,21,06",0.155,K,B
MAC000055,"03:30:00 13,21,06",0.145,K,B
MAC000055,"04:00:00 13,21,06",0.277,K,B
MAC000055,"04:30:00 13,21,06",0.214,K,B
MAC000055,"05:00:00 13,21,06",0.14,K,B
MAC000055,"05:30:00 13,21,06",0.134,K,B
MAC000055,"06:00:00 13,21,06",0.17,K,B
MAC000055,"06:30:00 13,21,06",0.126,K,B
MAC000055,"07:00:00 13,21,06",0.197,K,B
MAC000055,"07:30:00 13,21,06",0.291,K,B
MAC000055,"08:00:00 13,21,06",0.73,K,B
MAC000055,"08:30:00 13,21,06",0.332,K,B
MAC000055,"09:00:00 13,21,06",0.251,K,B
MAC000055,"09:30:00 13,21,06",0.189,K,B
MAC000055,"10:00:00 13,21,06",0.417,K,B
MAC000055,"10:30:00 13,21,06",0.24,K,B
MAC000055,"11:00:00 13,21,06",0.17,K,B
MAC000055,"11:30:00 13,21,06",0.116,K,B
MAC000055,"12:00:00 13,21,06",0.161,K,B
MAC000055,"12:30:00 13,21,06",0.169,K,B
MAC000055,"13:00:00 13,21,06",0.13,K,B
MAC000055,"13:30:00 13,21,06",0.161,K,B
MAC000055,"14:00:00 13,21,06",0.153,K,B
MAC000055,"14:30:00 13,21,06",0.126,K,B
MAC000055,"15:00:00 13,21,06",0.217,K,B
MAC000055,"15:30:00 13,21,06",0.124,K,B
MAC000055,"16:00:00 13,21,06",0.119,K,B
MAC000055,"16:30:00 13,21,06",0.203,K,B
MAC000055,"17:00:00 13,21,06",0.142,K,B
MAC000055,"17:30:00 13,21,06",0.144,K,B
MAC000055,"18:00:00 13,21,06",0.146,K,B
MAC000055,"18:30:00 13,21,06",0.165,K,B
MAC000055,"19:00:00 13,21,06",0.17,K,B
MAC000055,"19:30:00 13,21,06",0.127,K,B
MAC000055,"20:00:00 13,21,06",0.159,K,B
MAC000055,"20:30:00 13,21,06",0.169,K,B
MAC000055,"21:00:00 13,21,06",0.128,K,B
MAC000055,"21:30:00 13,21,06",0.193,K,B
MAC000055,"22:00:00 13,21,06",0.116,K,B
MAC000055,"22:30:00 13,21,06",0.501,K,B
MAC000055,"23:00:00 13,21,06",1.061,K,B
MAC000055,"23:30:00 13,21,06",0.567,K,B
MAC000055,"00:00:00 13,22,06",0.147,K,B
MAC000055,"00:30:00 13,22,06",0.2,K,B
MAC000055,"01:00:00 13,22,06",0.145,K,B
MAC000055,"01:30:00 13,22,06",0.16,K,B
MAC000055,"02:00:00 13,22,06",0.132,K,B
MAC000055,"02:30:00 13,22,06",0.159,K,B
MAC000055,"03:00:00 13,22,06",0.172,K,B
MAC000055,"03:30:00 13,22,06",0.134,K,B
MAC000055,"04:00:00 13,22,06",0.143,K,B
MAC000055,"04:30:00 13,22,06",0.173,K,B
MAC000055,"05:00:00 13,22,06",0.132,K,B
MAC000055,"05:30:00 13,22,06",0.174,K,B
MAC000055,"06:00:00 13,22,06",0.13,K,B
MAC000055,"06:30:00 13,22,06",0.121,K,B
MAC000055,"07:00:00 13,22,06",0.19,K,B
MAC000055,"07:30:00 13,22,06",0.192,K,B
MAC000055,"08:00:00 13,22,06",0.237,K,B
MAC000055,"08:30:00 13,22,06",0.248,K,B
MAC000055,"09:00:00 13,22,06",0.181,K,B
MAC000055,"09:30:00 13,22,06",0.761,K,B
MAC000055,"10:00:00 13,22,06",0.404,K,B
MAC000055,"10:30:00 13,22,06",0.184,K,B
MAC000055,"11:00:00 13,22,06",0.13,K,B
MAC000055,"11:30:00 13,22,06",0.334,K,B
MAC000055,"12:00:00 13,22,06",0.205,K,B
MAC000055,"12:30:00 13,22,06",0.177,K,B
MAC000055,"13:00:00 13,22,06",0.187,K,B
MAC000055,"13:30:00 13,22,06",0.248,K,B
MAC000055,"14:00:00 13,22,06",0.174,K,B
MAC000055,"14:30:00 13,22,06",0.194,K,B
MAC000055,"15:00:00 13,22,06",0.246,K,B
MAC000055,"15:30:00 13,22,06",0.234,K,B
MAC000055,"16:00:00 13,22,06",0.182,K,B
MAC000055,"16:30:00 13,22,06",0.124,K,B
MAC000055,"17:00:00 13,22,06",0.202,K,B
MAC000055,"17:30:00 13,22,06",0.137,K,B
MAC000055,"18:00:00 13,22,06",0.123,K,B
MAC000055,"18:30:00 13,22,06",0.186,K,B
MAC000055,"19:00:00 13,22,06",0.122,K,B
MAC000055,"19:30:00 13,22,06",0.15,K,B
MAC000055,"20:00:00 13,22,06",0.16,K,B
MAC000055,"20:30:00 13,22,06",0.113,K,B
MAC000055,"21:00:00 13,22,06",0.169,K,B
MAC000055,"21:30:00 13,22,06",0.151,K,B
MAC000055,"22:00:00 13,22,06",0.113,K,B
MAC000055,"22:30:00 13,22,06",0.414,K,B
MAC000055,"23:00:00 13,22,06",0.2,K,B
MAC000055,"23:30:00 13,22,06",0.157,K,B
MAC000055,"00:00:00 13,23,06",0.125,K,B
MAC000055,"00:30:00 13,23,06",0.131,K,B
MAC000055,"01:00:00 13,23,06",0.186,K,B
MAC000055,"01:30:00 13,23,06",0.147,K,B
MAC000055,"02:00:00 13,23,06",0.087,K,B
MAC000055,"02:30:00 13,23,06",0.196,K,B
MAC000055,"03:00:00 13,23,06",0.156,K,B
MAC000055,"03:30:00 13,23,06",0.098,K,B
MAC000055,"04:00:00 13,23,06",0.173,K,B
MAC000055,"04:30:00 13,23,06",0.158,K,B
MAC000055,"05:00:00 13,23,06",0.376,K,B
MAC000055,"05:30:00 13,23,06",0.185,K,B
MAC000055,"06:00:00 13,23,06",0.165,K,B
MAC000055,"06:30:00 13,23,06",0.268,K,B
MAC000055,"07:00:00 13,23,06",0.169,K,B
MAC000055,"07:30:00 13,23,06",0.137,K,B
MAC000055,"08:00:00 13,23,06",0.12,K,B
MAC000055,"08:30:00 13,23,06",0.183,K,B
MAC000055,"09:00:00 13,23,06",0.128,K,B
MAC000055,"09:30:00 13,23,06",0.112,K,B
MAC000055,"10:00:00 13,23,06",0.187,K,B
MAC000055,"10:30:00 13,23,06",0.163,K,B
MAC000055,"11:00:00 13,23,06",0.093,K,B
MAC000055,"11:30:00 13,23,06",0.157,K,B
MAC000055,"12:00:00 13,23,06",0.175,K,B
MAC000055,"12:30:00 13,23,06",0.137,K,B
MAC000055,"13:00:00 13,23,06",0.126,K,B
MAC000055,"13:30:00 13,23,06",0.15,K,B
MAC000055,"14:00:00 13,23,06",0.165,K,B
MAC000055,"14:30:00 13,23,06",0.137,K,B
MAC000055,"15:00:00 13,23,06",0.11,K,B
MAC000055,"15:30:00 13,23,06",0.366,K,B
MAC000055,"16:00:00 13,23,06",0.225,K,B
MAC000055,"16:30:00 13,23,06",0.213,K,B
MAC000055,"17:00:00 13,23,06",0.318,K,B
MAC000055,"17:30:00 13,23,06",0.328,K,B
MAC000055,"18:00:00 13,23,06",0.271,K,B
MAC000055,"18:30:00 13,23,06",0.246,K,B
MAC000055,"19:00:00 13,23,06",0.193,K,B
MAC000055,"19:30:00 13,23,06",0.378,K,B
MAC000055,"20:00:00 13,23,06",0.263,K,B
MAC000055,"20:30:00 13,23,06",0.179,K,B
MAC000055,"21:00:00 13,23,06",0.245,K,B
MAC000055,"21:30:00 13,23,06",0.276,K,B
MAC000055,"22:00:00 13,23,06",0.116,K,B
MAC000055,"22:30:00 13,23,06",0.138,K,B
MAC000055,"23:00:00 13,23,06",0.168,K,B
MAC000055,"23:30:00 13,23,06",0.12,K,B
MAC000055,"00:00:00 13,24,06",0.142,K,B
MAC000055,"00:30:00 13,24,06",0.156,K,B
MAC000055,"01:00:00 13,24,06",0.121,K,B
MAC000055,"01:30:00 13,24,06",0.147,K,B
MAC000055,"02:00:00 13,24,06",0.182,K,B
MAC000055,"02:30:00 13,24,06",0.115,K,B
MAC000055,"03:00:00 13,24,06",0.153,K,B
MAC000055,"03:30:00 13,24,06",0.162,K,B
MAC000055,"04:00:00 13,24,06",0.099,K,B
MAC000055,"04:30:00 13,24,06",0.146,K,B
MAC000055,"05:00:00 13,24,06",0.147,K,B
MAC000055,"05:30:00 13,24,06",0.133,K,B
MAC000055,"06:00:00 13,24,06",0.146,K,B
MAC000055,"06:30:00 13,24,06",0.144,K,B
MAC000055,"07:00:00 13,24,06",0.297,K,B
MAC000055,"07:30:00 13,24,06",0.195,K,B
MAC000055,"08:00:00 13,24,06",0.28,K,B
MAC000055,"08:30:00 13,24,06",0.137,K,B
MAC000055,"09:00:00 13,24,06",0.131,K,B
MAC000055,"09:30:00 13,24,06",0.157,K,B
MAC000055,"10:00:00 13,24,06",0.141,K,B
MAC000055,"10:30:00 13,24,06",0.137,K,B
MAC000055,"11:00:00 13,24,06",0.145,K,B
MAC000055,"11:30:00 13,24,06",0.133,K,B
MAC000055,"12:00:00 13,24,06",0.132,K,B
MAC000055,"12:30:00 13,24,06",0.138,K,B
MAC000055,"13:00:00 13,24,06",0.161,K,B
MAC000055,"13:30:00 13,24,06",0.149,K,B
MAC000055,"14:00:00 13,24,06",0.115,K,B
MAC000055,"14:30:00 13,24,06",0.155,K,B
MAC000055,"15:00:00 13,24,06",0.16,K,B
MAC000055,"15:30:00 13,24,06",0.114,K,B
MAC000055,"16:00:00 13,24,06",0.134,K,B
MAC000055,"16:30:00 13,24,06",0.178,K,B
MAC000055,"17:00:00 13,24,06",0.12,K,B
MAC000055,"17:30:00 13,24,06",0.126,K,B
MAC000055,"18:00:00 13,24,06",0.308,K,B
MAC000055,"18:30:00 13,24,06",0.276,K,B
MAC000055,"19:00:00 13,24,06",0.186,K,B
MAC000055,"19:30:00 13,24,06",0.195,K,B
MAC000055,"20:00:00 13,24,06",0.245,K,B
MAC000055,"20:30:00 13,24,06",0.219,K,B
MAC000055,"21:00:00 13,24,06",0.303,K,B
MAC000055,"21:30:00 13,24,06",0.277,K,B
MAC000055,"22:00:00 13,24,06",0.174,K,B
MAC000055,"22:30:00 13,24,06",0.156,K,B
MAC000055,"23:00:00 13,24,06",0.098,K,B
MAC000055,"23:30:00 13,24,06",0.169,K,B
MAC000055,"00:00:00 13,25,06",0.154,K,B
MAC000055,"00:00:00 13,25,06",0.154,K,B
MAC000055,"00:30:00 13,25,06",0.115,K,B
MAC000055,"01:00:00 13,25,06",0.143,K,B
MAC000055,"01:30:00 13,25,06",0.159,K,B
MAC000055,"02:00:00 13,25,06",0.132,K,B
MAC000055,"02:30:00 13,25,06",0.149,K,B
MAC000055,"03:00:00 13,25,06",0.164,K,B
MAC000055,"03:30:00 13,25,06",0.115,K,B
MAC000055,"04:00:00 13,25,06",0.13,K,B
MAC000055,"04:30:00 13,25,06",0.275,K,B
MAC000055,"05:00:00 13,25,06",0.18,K,B
MAC000055,"05:30:00 13,25,06",0.318,K,B
MAC000055,"06:00:00 13,25,06",0.237,K,B
MAC000055,"06:30:00 13,25,06",0.201,K,B
MAC000055,"07:00:00 13,25,06",0.154,K,B
MAC000055,"07:30:00 13,25,06",0.132,K,B
MAC000055,"08:00:00 13,25,06",0.243,K,B
MAC000055,"08:30:00 13,25,06",0.14,K,B
MAC000055,"09:00:00 13,25,06",0.148,K,B
MAC000055,"09:30:00 13,25,06",0.125,K,B
MAC000055,"10:00:00 13,25,06",0.17,K,B
MAC000055,"10:30:00 13,25,06",0.101,K,B
MAC000055,"11:00:00 13,25,06",0.29,K,B
MAC000055,"11:30:00 13,25,06",0.228,K,B
MAC000055,"12:00:00 13,25,06",0.182,K,B
MAC000055,"12:30:00 13,25,06",0.315,K,B
MAC000055,"13:00:00 13,25,06",0.179,K,B
MAC000055,"13:30:00 13,25,06",0.159,K,B
MAC000055,"14:00:00 13,25,06",0.376,K,B
MAC000055,"14:30:00 13,25,06",0.183,K,B
MAC000055,"15:00:00 13,25,06",0.169,K,B
MAC000055,"15:30:00 13,25,06",0.243,K,B
MAC000055,"16:00:00 13,25,06",0.254,K,B
MAC000055,"16:30:00 13,25,06",0.423,K,B
MAC000055,"17:00:00 13,25,06",0.28,K,B
MAC000055,"17:30:00 13,25,06",0.211,K,B
MAC000055,"18:00:00 13,25,06",0.266,K,B
MAC000055,"18:30:00 13,25,06",0.478,K,B
MAC000055,"19:00:00 13,25,06",0.665,K,B
MAC000055,"19:30:00 13,25,06",0.269,K,B
MAC000055,"20:00:00 13,25,06",0.342,K,B
MAC000055,"20:30:00 13,25,06",0.931,K,B
MAC000055,"21:00:00 13,25,06",0.483,K,B
MAC000055,"21:30:00 13,25,06",0.444,K,B
MAC000055,"22:00:00 13,25,06",0.152,K,B
MAC000055,"22:30:00 13,25,06",0.091,K,B
MAC000055,"23:00:00 13,25,06",0.192,K,B
MAC000055,"23:30:00 13,25,06",0.138,K,B
MAC000055,"00:00:00 13,26,06",0.106,K,B
MAC000055,"00:30:00 13,26,06",0.195,K,B
MAC000055,"01:00:00 13,26,06",0.128,K,B
MAC000055,"01:30:00 13,26,06",0.145,K,B
MAC000055,"02:00:00 13,26,06",0.167,K,B
MAC000055,"02:30:00 13,26,06",0.127,K,B
MAC000055,"03:00:00 13,26,06",0.117,K,B
MAC000055,"03:30:00 13,26,06",0.161,K,B
MAC000055,"04:00:00 13,26,06",0.136,K,B
MAC000055,"04:30:00 13,26,06",0.141,K,B
MAC000055,"05:00:00 13,26,06",0.127,K,B
MAC000055,"05:30:00 13,26,06",0.353,K,B
MAC000055,"06:00:00 13,26,06",0.176,K,B
MAC000055,"06:30:00 13,26,06",0.188,K,B
MAC000055,"07:00:00 13,26,06",0.177,K,B
MAC000055,"07:30:00 13,26,06",0.282,K,B
MAC000055,"08:00:00 13,26,06",1.101,K,B
MAC000055,"08:30:00 13,26,06",0.436,K,B
MAC000055,"09:00:00 13,26,06",0.147,K,B
MAC000055,"09:30:00 13,26,06",0.191,K,B
MAC000055,"10:00:00 13,26,06",0.225,K,B
MAC000055,"10:30:00 13,26,06",0.21,K,B
MAC000055,"11:00:00 13,26,06",0.248,K,B
MAC000055,"11:30:00 13,26,06",0.292,K,B
MAC000055,"12:00:00 13,26,06",0.147,K,B
MAC000055,"12:30:00 13,26,06",0.218,K,B
MAC000055,"13:00:00 13,26,06",0.318,K,B
MAC000055,"13:30:00 13,26,06",0.178,K,B
MAC000055,"14:00:00 13,26,06",0.189,K,B
MAC000055,"14:30:00 13,26,06",0.228,K,B
MAC000055,"15:00:00 13,26,06",0.259,K,B
MAC000055,"15:30:00 13,26,06",0.211,K,B
MAC000055,"16:00:00 13,26,06",0.205,K,B
MAC000055,"16:30:00 13,26,06",0.483,K,B
MAC000055,"17:00:00 13,26,06",0.261,K,B
MAC000055,"17:30:00 13,26,06",0.178,K,B
MAC000055,"18:00:00 13,26,06",0.195,K,B
MAC000055,"18:30:00 13,26,06",0.235,K,B
MAC000055,"19:00:00 13,26,06",0.376,K,B
MAC000055,"19:30:00 13,26,06",0.235,K,B
MAC000055,"20:00:00 13,26,06",0.42,K,B
MAC000055,"20:30:00 13,26,06",0.595,K,B
MAC000055,"21:00:00 13,26,06",0.366,K,B
MAC000055,"21:30:00 13,26,06",0.266,K,B
MAC000055,"22:00:00 13,26,06",0.286,K,B
MAC000055,"22:30:00 13,26,06",0.182,K,B
MAC000055,"23:00:00 13,26,06",0.097,K,B
MAC000055,"23:30:00 13,26,06",0.166,K,B
MAC000055,"00:00:00 13,27,06",0.165,K,B
MAC000055,"00:30:00 13,27,06",0.114,K,B
MAC000055,"01:00:00 13,27,06",0.16,K,B
MAC000055,"01:30:00 13,27,06",0.158,K,B
MAC000055,"02:00:00 13,27,06",0.136,K,B
MAC000055,"02:30:00 13,27,06",0.159,K,B
MAC000055,"03:00:00 13,27,06",0.134,K,B
MAC000055,"03:30:00 13,27,06",0.142,K,B
MAC000055,"04:00:00 13,27,06",0.154,K,B
MAC000055,"04:30:00 13,27,06",0.218,K,B
MAC000055,"05:00:00 13,27,06",0.205,K,B
MAC000055,"05:30:00 13,27,06",0.25,K,B
MAC000055,"06:00:00 13,27,06",0.186,K,B
MAC000055,"06:30:00 13,27,06",0.159,K,B
MAC000055,"07:00:00 13,27,06",0.159,K,B
MAC000055,"07:30:00 13,27,06",0.105,K,B
MAC000055,"08:00:00 13,27,06",0.165,K,B
MAC000055,"08:30:00 13,27,06",0.153,K,B
MAC000055,"09:00:00 13,27,06",0.111,K,B
MAC000055,"09:30:00 13,27,06",0.177,K,B
MAC000055,"10:00:00 13,27,06",0.122,K,B
MAC000055,"10:30:00 13,27,06",0.155,K,B
MAC000055,"11:00:00 13,27,06",0.167,K,B
MAC000055,"11:30:00 13,27,06",0.11,K,B
MAC000055,"12:00:00 13,27,06",0.277,K,B
MAC000055,"12:30:00 13,27,06",0.198,K,B
MAC000055,"13:00:00 13,27,06",0.167,K,B
MAC000055,"13:30:00 13,27,06",0.422,K,B
MAC000055,"14:00:00 13,27,06",0.264,K,B
MAC000055,"14:30:00 13,27,06",0.236,K,B
MAC000055,"15:00:00 13,27,06",0.23,K,B
MAC000055,"15:30:00 13,27,06",0.245,K,B
MAC000055,"16:00:00 13,27,06",0.28,K,B
MAC000055,"16:30:00 13,27,06",0.319,K,B
MAC000055,"17:00:00 13,27,06",0.426,K,B
MAC000055,"17:30:00 13,27,06",0.273,K,B
MAC000055,"18:00:00 13,27,06",0.215,K,B
MAC000055,"18:30:00 13,27,06",0.228,K,B
MAC000055,"19:00:00 13,27,06",0.303,K,B
MAC000055,"19:30:00 13,27,06",0.195,K,B
MAC000055,"20:00:00 13,27,06",0.342,K,B
MAC000055,"20:30:00 13,27,06",0.405,K,B
MAC000055,"21:00:00 13,27,06",0.47,K,B
MAC000055,"21:30:00 13,27,06",0.314,K,B
MAC000055,"22:00:00 13,27,06",0.093,K,B
MAC000055,"22:30:00 13,27,06",0.143,K,B
MAC000055,"23:00:00 13,27,06",0.203,K,B
MAC000055,"23:30:00 13,27,06",0.122,K,B
MAC000055,"00:00:00 13,28,06",0.116,K,B
MAC000055,"00:30:00 13,28,06",0.206,K,B
MAC000055,"01:00:00 13,28,06",0.122,K,B
MAC000055,"01:30:00 13,28,06",0.124,K,B
MAC000055,"02:00:00 13,28,06",0.187,K,B
MAC000055,"02:30:00 13,28,06",0.118,K,B
MAC000055,"03:00:00 13,28,06",0.132,K,B
MAC000055,"03:30:00 13,28,06",0.205,K,B
MAC000055,"04:00:00 13,28,06",0.14,K,B
MAC000055,"04:30:00 13,28,06",0.149,K,B
MAC000055,"05:00:00 13,28,06",0.141,K,B
MAC000055,"05:30:00 13,28,06",0.131,K,B
MAC000055,"06:00:00 13,28,06",0.159,K,B
MAC000055,"06:30:00 13,28,06",0.14,K,B
MAC000055,"07:00:00 13,28,06",0.167,K,B
MAC000055,"07:30:00 13,28,06",0.37,K,B
MAC000055,"08:00:00 13,28,06",0.237,K,B
MAC000055,"08:30:00 13,28,06",0.135,K,B
MAC000055,"09:00:00 13,28,06",0.168,K,B
MAC000055,"09:30:00 13,28,06",0.151,K,B
MAC000055,"10:00:00 13,28,06",0.112,K,B
MAC000055,"10:30:00 13,28,06",0.173,K,B
MAC000055,"11:00:00 13,28,06",0.224,K,B
MAC000055,"11:30:00 13,28,06",0.174,K,B
MAC000055,"12:00:00 13,28,06",0.206,K,B
MAC000055,"12:30:00 13,28,06",0.189,K,B
MAC000055,"13:00:00 13,28,06",0.35,K,B
MAC000055,"13:30:00 13,28,06",0.225,K,B
MAC000055,"14:00:00 13,28,06",0.188,K,B
MAC000055,"14:30:00 13,28,06",0.395,K,B
MAC000055,"15:00:00 13,28,06",0.26,K,B
MAC000055,"15:30:00 13,28,06",0.216,K,B
MAC000055,"16:00:00 13,28,06",0.352,K,B
MAC000055,"16:30:00 13,28,06",0.359,K,B
MAC000055,"17:00:00 13,28,06",0.227,K,B
MAC000055,"17:30:00 13,28,06",0.214,K,B
MAC000055,"18:00:00 13,28,06",0.175,K,B
